timestamp_utc,candle_time,price,rsi,volume,volume_ma,atr,action,sl,tp,reason
2026-09-19T18:13:46+00:00,2026-09-18 16:00:00-04:00,4424.9,57.83,2172.0,6435.4,17.604,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-19T19:10:15+00:00,2026-09-18 16:00:00-04:00,4424.9,57.83,2172.0,6435.4,17.604,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-19T20:11:57+00:00,2026-09-18 16:00:00-04:00,4424.9,57.83,2172.0,6435.4,17.604,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-19T21:11:39+00:00,2026-09-18 16:00:00-04:00,4424.9,57.83,2172.0,6435.4,17.604,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-19T22:11:36+00:00,2026-09-18 16:00:00-04:00,4424.9,57.83,2172.0,6435.4,17.604,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-19T23:10:58+00:00,2026-09-18 16:00:00-04:00,4424.9,57.83,2172.0,6435.4,17.604,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-20T00:18:14+00:00,2026-09-18 16:00:00-04:00,4424.9,57.83,2172.0,6435.4,17.604,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-20T01:11:08+00:00,2026-09-18 16:00:00-04:00,4424.9,57.83,2172.0,6435.4,17.604,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-20T02:12:36+00:00,2026-09-18 16:00:00-04:00,4424.9,57.83,2172.0,6435.4,17.604,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-20T03:12:44+00:00,2026-09-18 16:00:00-04:00,4424.9,57.83,2172.0,6435.4,17.604,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-20T04:12:36+00:00,2026-09-18 16:00:00-04:00,4424.9,57.83,2172.0,6435.4,17.604,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-20T05:12:01+00:00,2026-09-18 16:00:00-04:00,4424.9,57.83,2172.0,6435.4,17.604,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-20T06:15:50+00:00,2026-09-18 16:00:00-04:00,4424.9,57.83,2172.0,6435.4,17.604,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-20T07:11:43+00:00,2026-09-18 16:00:00-04:00,4424.9,57.83,2172.0,6435.4,17.604,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-20T08:12:57+00:00,2026-09-18 16:00:00-04:00,4424.9,57.83,2172.0,6435.4,17.604,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-20T09:12:03+00:00,2026-09-18 16:00:00-04:00,4424.9,57.83,2172.0,6435.4,17.604,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-20T10:11:57+00:00,2026-09-18 16:00:00-04:00,4424.9,57.83,2172.0,6435.4,17.604,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-20T11:11:40+00:00,2026-09-18 16:00:00-04:00,4424.9,57.83,2172.0,6435.4,17.604,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-20T12:15:07+00:00,2026-09-18 16:00:00-04:00,4424.9,57.83,2172.0,6435.4,17.604,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-20T13:11:40+00:00,2026-09-18 16:00:00-04:00,4424.9,57.83,2172.0,6435.4,17.604,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-20T14:12:11+00:00,2026-09-18 16:00:00-04:00,4424.9,57.83,2172.0,6435.4,17.604,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-20T15:11:55+00:00,2026-09-18 16:00:00-04:00,4424.9,57.83,2172.0,6435.4,17.604,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-20T16:13:29+00:00,2026-09-18 16:00:00-04:00,4424.9,57.83,2172.0,6435.4,17.604,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-20T17:10:51+00:00,2026-09-18 16:00:00-04:00,4424.9,57.83,2172.0,6435.4,17.604,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-20T18:13:56+00:00,2026-09-18 16:00:00-04:00,4424.9,57.83,2172.0,6435.4,17.604,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-20T19:10:32+00:00,2026-09-18 16:00:00-04:00,4424.9,57.83,2172.0,6435.4,17.604,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-20T20:11:50+00:00,2026-09-18 16:00:00-04:00,4424.9,57.83,2172.0,6435.4,17.604,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-20T21:11:46+00:00,2026-09-18 16:00:00-04:00,4424.9,57.83,2172.0,6435.4,17.604,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-20T22:11:38+00:00,2026-09-20 18:00:00-04:00,4424.9,57.83,0.0,6171.95,16.346,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-20T23:10:54+00:00,2026-09-20 19:00:00-04:00,4412.3,52.55,0.0,6063.2,16.091,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-21T00:17:51+00:00,2026-09-20 20:00:00-04:00,4410.0,51.59,490.0,5809.2,15.856,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-21T01:11:59+00:00,2026-09-20 21:00:00-04:00,4413.3,52.88,659.0,5884.45,16.171,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-21T02:12:28+00:00,2026-09-20 22:00:00-04:00,4412.5,52.35,210.0,5855.3,15.882,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-21T03:13:04+00:00,2026-09-20 23:00:00-04:00,4399.7,47.35,480.0,5710.8,16.042,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-21T04:12:53+00:00,2026-09-21 00:00:00-04:00,4398.4,47.04,38.0,5670.55,17.361,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-21T05:12:44+00:00,2026-09-21 01:00:00-04:00,4393.8,45.69,223.0,5417.0,16.649,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-21T06:18:14+00:00,2026-09-21 02:00:00-04:00,4390.3,44.78,790.0,5377.7,16.547,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-21T07:14:04+00:00,2026-09-21 03:00:00-04:00,4391.4,44.72,979.0,5531.85,14.938,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-21T08:14:14+00:00,2026-09-21 04:00:00-04:00,4383.8,42.03,432.0,5547.25,14.536,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
2026-09-21T09:13:38+00:00,2026-09-21 05:00:00-04:00,4389.2,44.87,135.0,5192.85,14.301,HOLD,,,kosullar saglanmadi (RSI kesisimi / trend / hacim teyidi bir arada yok)
